LAKENAME,Survey Number,SITE_ID,Year,Month,Day,LAT_DD,LON_DD,WSAREA_km2,lake_AREA_HA,NTL,PTL,SNOW,SNOW_YrMean,FIRE,FIRE_YrMean,LST,LST_YrMean,NPP,NPP_YrMean,Precip,Precip_YrMean,Tmean,Tmean_YrMean,Atmo_Pdep_2002,Atmo_Pdep_2007,Tot_Ndep_2000,Tot_Ndep_2007,Tot_Sdep_2000,Tot_Sdep_2007,N_CBNF_2007,N_Crop_N_Rem_2007,N_Fert_Farm_2007,N_Fert_Urban_2007,Human_N_Demand_2007,N_Human_Waste_2007,N_Livestock_Food_Demand_2007,N_Livestock.Waste_2007,N_Livestock_N_Content_2007,N_Rock_2007,nani,P_Crop_removal_2007,P_f_fertilizer_2007,P_livestock_demand_2007,P_livestock_Waste_2007,P_livestock_production_2007,P_nf_fertilizer_2007,P_human_food_demand_kg_2007,P_human_nonfood_demand_kg_2007,P_human_waste_kg_2007,P_Accumulated_ag_inputs_2007,NAPI,Total Input,Legacy,DamDensWs,PctWdWet2011Ws,PctHbWet2011Ws,wetlands,RunoffWs,ClayWs,SandWs,OmWs,BFIWs,AgKffactWs,P2O5Ws,Depth,logchl_A
Lake Hogue,2,NLA12_AR-102,2012,8,21,35.58318947,-90.96294056,1.1322,95.89252695,3.186673867,2.181843588,0,0.244176445,0.041392686,0.144418521,1.489149852,1.358019836,0.373317524,0.268993255,1.772101556,1.99068287,1.438146654,1.267973058,1.107304967,0.998768776,1.008515757,0.985410673,0.833569274,0.621837772,1.197356441,1.495687398,1.314157965,0.210444981,0.310860309,0.25177259,0.190383728,0.160598064,0.042478665,0.444957679,0.860308045,0.751416683,0.007167924,0.089202865,0.057546074,0.035960775,0,0,0,0,2.150784301,0,0.98901834,0,0,1.00268445,0,1.00268445,2.608526034,1.432350245,1.113116147,0.232571941,1.462397998,0.004471743,0.037124,#NUM!,1.875061263
Lake Hamilton,2,NLA12_AR-103,2012,8,24,34.41755034,-93.07012469,3769.562352,2428.921192,2.494154594,1.204119983,0,0.042841024,0.044147622,0.045646297,1.518990359,1.371727038,0.302964495,0.441149735,2.08687079,2.055612995,1.445991395,1.268064965,1.130989542,1.059048166,1.05030326,0.973641815,0.838946343,0.652522867,0.105560821,0.538680722,0.356692882,0.187666918,0.39256402,0.32297066,0.962456593,0.846879775,0.497353389,0.43962389,0.910109166,0.137932935,1.30941E-07,0.806785427,0.647924205,0.471789033,0.017684838,0.059964268,0.047536244,0.091275472,2.155243361,1.931368944,2.206545121,5.508558709,0.003328296,0.129691572,0.012600257,0.13907375,2.787787977,1.473249827,1.32182179,0.167206465,1.367261554,0.014832577,0.064256895,#NUM!,0.774078801
Horsehead Lake,2,NLA12_AR-104,2012,8,9,35.5624593,-93.63756822,44.84006513,44.682124,2.245512668,1.491361694,0,0,0.041392686,0.075293449,1.547183356,1.368249458,0.163368005,0.451114273,1.965131116,2.030616588,1.434049684,1.235812415,1.147787598,1.069342447,1.095461049,1.051607509,0.819810614,0.662265237,0.129102683,0.646136198,0.282686435,0.072049213,0.220843847,0.175476867,0.984618414,0.865922488,0.519591353,0.489117379,0.779998551,0.155136365,1.51067E-05,0.862917056,0.704917446,0.508427174,0.004945726,0.020611695,0.016185738,0.032126909,2.003550132,2.029041537,2.32809144,4.942175337,0.009579618,0.041536103,0,0.041536103,2.727995665,1.479294212,1.540063908,0.2901498,1.380211242,0.01149597,0.063998173,#NUM!,0.882182888
Wingfield Lake Number 3,2,NLA12_AR-105,2012,7,24,33.07556301,-92.66059625,1.593,7.29500254,2.678518379,1.544068044,0,0,0.041392686,0.055219011,1.496842525,1.375171386,0.233655545,0.410162591,2.196369648,2.036771901,1.465308475,1.293399386,1.172278849,1.084358179,1.062601929,0.999625714,0.904329165,0.722135663,0,0,0,0,0,0,0,0,0,0.496625962,0.02384611,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0.353241441,0.144723687,0,0.144723687,2.582144287,1.359604629,1.597285681,0.233813222,1.432933073,0,0.054552543,#NUM!,1.01958704
Lake Charles,2,NLA12_AR-106,2012,8,20,36.06720319,-91.14242843,51.05268954,222.5927542,3.14176323,2.033423755,0,0.014019761,0.041392686,0.041392686,1.536876442,1.360781033,0.285362367,0.367854638,1.812735135,2.048054252,1.426619691,1.245951135,1.069375739,0.984212623,1.074695787,1.004345789,0.92241973,0.655924394,1.127819173,1.45618977,1.336066136,0.090502353,0.269634301,0.216532098,0.958855758,0.866233068,0.438863166,0.377991935,1.144794731,0.697187413,0.000177381,0.698979526,0.542561735,0.400059034,0.007777959,0.029841309,0.023486481,0.04624529,2.305724173,0,1.967466471,0,0.032755582,0.291616325,0.179818543,0.39270467,2.657904734,1.414878899,1.405308332,0.131340759,1.671041969,0.050611602,0.034546367,#NUM!,1.779596491
Lake Hospitality,2,NLA12_AR-109,2012,8,8,33.81796398,-94.05998348,0.2115,4.149225261,2.81756537,1.602059991,0,0,0.041392686,0.058963498,1.526318943,1.393287259,0.35671827,0.380940867,1.757130215,1.912335003,1.455720184,1.291775716,1.172912203,1.092650487,1.068462308,0.972976239,0.874418153,0.631994498,0.526798727,1.390742405,0.956343094,0.310499253,0.719050656,0.621422822,1.987469964,1.850443436,1.435990382,0.817719825,1.801833795,0.460885693,0.01265936,1.646400139,1.443268182,1.244259956,0,0,0,0,2.957958395,3.908016065,4.017784077,7.266497851,0,0,0,0,2.781755375,1.719082574,0.952745054,0.409933123,1.361727836,0.010552548,0.042835304,#NUM!,1.053846427
Boswell Lake,2,NLA12_AR-111,2012,8,22,34.60033557,-92.50069818,0.723411172,2.061803018,2.872156273,2.086359831,0,0,0.041392686,0.041392686,1.533385682,1.390455258,0.309076634,0.357188033,2.280048839,2.092531315,1.462192032,1.285050711,1.126209368,1.015688279,1.020222445,1.005646205,0.80087965,0.68810066,0,0,0,1.134939261,1.507483246,1.387664445,0,0,0,0.572998264,1.652657485,0,0,0,0,0,0.260848215,0.484562139,0.415474443,0.627495916,0,2.204586463,1.361680547,0,0,0.175191167,0,0.175191167,2.640014528,1.3911377,1.54282048,0.192144792,1.414973348,0,0.054572838,#NUM!,1.396083054
Saguaro Lake,2,NLA12_AZ-101,2012,5,8,33.5692971,-111.5241427,16033.13796,373.4884097,2.507855872,1.612783857,0,0.880876732,0.089320198,0.148199628,1.568424569,1.407609718,0.274807909,0.255357908,0.419552803,1.574751043,1.259180001,1.154748382,1.069249866,0.957825082,0.842266284,0.769951887,0.419730599,0.372276694,0.028207077,0.068229931,0.024386621,0.000654919,0.072948717,0.05590882,0.259093912,0.220624119,0.062181193,0.350080217,0.255545681,0.009331894,5.95725E-09,0.101771015,0.067942023,0.03930559,0.00023707,0.007578151,0.005931693,0.011911316,1.301481975,0.178573136,0.996553096,3.915353937,0.000733012,0.038259278,0.044905671,0.079552431,1.899050322,1.429940732,1.603596263,0.16761723,1.649691306,2.02874E-05,0.068287577,1.062147907,0.778199503
Willow Creek Reservoir,2,NLA12_AZ-102,2012,9,19,34.60431345,-112.4386225,64.44541313,119.179815,3.310905629,2.800717078,0,0.294714963,0.041392686,0.049528123,1.502147433,1.441987738,0.170931266,0.162633781,1.638688891,1.564850109,1.303051994,1.134380774,1.02838213,0.981841719,0.812998949,0.72228963,0.364277466,0.276369544,0,0,0,0.010635066,1.10694407,0.99377981,0,0,0,0.300623025,1.107807373,0,0,0,0,0,0.002220372,0.322601395,0.269704149,0.437841867,0,1.429138674,0.884993354,0,0.006687388,0.044357809,0.09300592,0.12915777,1.987873332,1.53312623,1.47315332,0.050479381,1.474141521,0,0.068315018,-0.455931956,1.522444234
Ashurst Lake,2,NLA12_AZ-103,2012,8,9,35.02357175,-111.4006586,33.47022798,81.45252873,3.023663918,2.414973348,0.144169542,1.45474486,0.041392686,0.046169875,1.412995976,1.257042042,0.276407519,0.337007009,2.049373104,1.688531049,1.288193325,0.989236548,0.966334427,0.952887574,0.806015379,0.779791288,0.395517899,0.343662598,0,0,0,0,0,0,0,0,0,0.249329649,0.000651234,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0.025202769,0,0,0,0.477121255,1.641763595,1.307607453,0.129515884,1.518551799,0,0.125615273,0.191885526,1.213252052
Oxbow lake,2,NLA12_AZ-106,2012,8,23,33.40602291,-114.7138943,3.9348,55.00641968,2.757396029,1.579783597,0,0,0.041392686,0.099608715,1.662757832,1.561104515,-0.508583153,-0.044879721,1.417969647,0.892419277,1.550595193,1.389490955,0.97108419,0.819947782,0.751241153,0.649067894,0.161211046,0.14796027,1.870218847,2.053355577,1.820820134,0.141788027,0.401906541,0.331218514,1.873329151,1.734003287,1.33245794,0.371303228,1.915973577,0.975138318,0.007546413,1.199733993,1.031622616,0.784183866,0.004270228,0.063315501,0.050232365,0.096192218,2.850766145,1.258835352,3.073234551,6.435360067,0,0.475661886,0.970745736,1.054556288,1.278753601,1.147676324,1.644340099,0.130333768,1.602059991,0.077140912,0.037415335,0.310237997,0.795462894
Lyman Lake,2,NLA12_AZ-107,2012,7,26,34.3606808,-109.363087,1938.510827,529.2331386,2.798650645,2.371067862,0.072510198,1.086369894,0.041392686,0.042953943,1.553406625,1.398283592,0.321015117,0.206010638,1.91900411,1.536795879,1.303107882,1.019130223,0.944431342,1.052552166,0.730912413,0.714788606,0.423417426,0.330458919,0.055575622,0.11218179,0.022440807,0.000312617,0.095970635,0.073997196,0.340158369,0.301967213,0.073439284,0.200847388,0.331866482,0.015157234,1.14994E-08,0.15155183,0.100893661,0.062986112,7.16868E-05,0.010620186,0.00831911,0.016659722,1.408208764,0.267075741,1.054871025,0,0.005635859,0.012102986,0.067620957,0.077999526,1.136441986,1.421453296,1.618297729,0.171286482,1.736740416,5.11197E-05,0.087999383,0.191885526,1.057666104
Dobson Lake,2,NLA12_AZ-118,2012,5,9,33.38131121,-111.883581,0.3042,8.007210087,2.684845362,1.591064607,0,0,0.041392686,0.041392686,1.662757832,1.559732313,-0.114799102,0.01738667,0.709269951,1.000289438,1.452169901,1.374404621,1.069249866,0.957825082,1.163101703,0.938544982,0.484715846,0.261458321,0,0,0,0.296851396,2.437113,2.313370739,0,0,0,0.440028782,2.439066323,0,0,0,0,0,0.035867684,0.902360518,0.810115549,1.080503956,2.949082831,3.222935411,0.940960739,0,0,0,0,0,1.255272505,1.33264041,1.689334083,0.117271296,0.903089987,0,0.051936631,#NUM!,0.361727836
Butler Lake,2,NLA12_AZ-123,2012,8,24,33.0266436,-114.5090632,25.00200235,18.87422654,3.612253906,2.59439255,0,0,0.041392686,0.041392686,1.662757832,1.562472398,-0.325652459,-0.034922431,1.430075057,0.83106952,1.559906616,1.396119402,0.97108419,0.819947782,0.72598813,0.618954778,0.170416948,0.150523364,0,0,0,0,0,0,0,0,0,0.323563622,0.000548327,0,0,0,0,0,0,0,0,0,0.782913549,0,0.881373587,0,0,0.175126305,0.0665335,0.220690547,1.278753601,1.349420839,1.526000314,0.059723084,1.537037545,5.67351E-05,0.078481856,-0.251811973,2.406199424
Kaibab Lake,2,NLA12_AZ-127,2012,5,23,35.28501346,-112.1541634,43.08034665,24.76589448,2.744292983,2.170261715,0,0.98504084,0.041392686,0.041392686,1.540339319,1.332345673,0.367854631,0.303799606,0,1.5722906,1.145196415,1.035963103,0.893920364,0.921864306,0.843972125,0.75713925,0.421130218,0.276184835,0,0,0,0.002887999,0.185287284,0.146032601,0,0,0,0.362173624,0.187483345,0,0,0,0,0,0.000632829,0.022289259,0.017510278,0.03470491,0,0.095120207,0.882404318,0,0.019707676,0,0,0,1.183364428,1.631531923,1.432508067,0.244874581,1.564527701,0,0.120275658,0.22184875,1.147861748
Bartlett Reservoir,2,NLA12_AZ-130,2012,5,10,33.84530018,-111.6185016,15051.69717,622.6993198,2.445604203,1.763427994,0,0.699850689,0.061970966,0.046121807,1.600467254,1.443828555,0.258681348,0.220172955,0.041789041,1.498293713,1.256582437,1.15363603,1.02838213,0.981841719,0.796669509,0.705155111,0.357843787,0.267980145,0.032252781,0.055694277,0.031036032,0.004158478,0.235090174,0.187388608,0.342885657,0.297603423,0.085670261,0.2567311,0.435607878,0.007293894,8.88486E-09,0.150906563,0.101678048,0.061335636,0.001000634,0.030325499,0.023870367,0.046981574,1.39706138,0.369526585,1.057614868,3.673921588,0.00088444,0.080669158,0.060487726,0.131478172,1.906380089,1.467853442,1.593424986,0.183065946,1.524781893,0.000187173,0.083065478,0.940044397,0.913460624
White Horse Lake,2,NLA12_AZ-143,2012,8,30,35.11670652,-112.0134231,6.9273,16.72327332,3.079904468,1.880813592,0,1.094027975,0.041392686,0.041392686,1.448499395,1.31192064,0.269568098,0.276407519,2.011105025,1.609478792,1.342488492,1.098032903,0.893920364,0.921864306,0.857618201,0.757692858,0.421669556,0.275987171,0,0,0,0,0,0,0,0,0,0.34785675,0.002951518,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0,0,0,0,1.995635195,1.619406411,1.489114369,0.271841607,1.51851394,0,0.125615273,0.079181246,1.161700667
Luna Lake,2,NLA12_AZ-145,2012,8,14,33.8293043,-109.090421,92.98473734,48.4485317,3.249442961,2.389166084,0,1.23736692,0.041392686,0.049347258,1.426652133,1.323912235,0.378712575,0.318929713,1.986615002,1.650697329,1.243038053,0.972398929,0.930235132,1.121497463,0.813994887,0.785191202,0.461391029,0.381283937,0,0,0,0.000389342,0.086604521,0.066613454,0,0,0,0.113884483,0.087118375,0,0,0,0,0,9.49896E-05,0.009364664,0.00733333,0.014702197,0,0.039034913,0.881528255,0,0.004645859,0,0.331638431,0.331638431,1.535999037,1.441862261,1.627229338,0.060889049,1.74730525,0,0.059103013,0.105510185,1.604226053
Tunnel Reservoir,2,NLA12_AZ-157,2012,8,17,34.03125525,-109.4431103,0.2934,17.28230542,3.589837943,2.945960704,0,1.491177805,0.041392686,0.041392686,1.431110368,1.228533729,0.384041406,0.228634742,1.925518347,1.551683752,1.260905782,0.968229927,0.958178158,0.970557468,0.80608869,0.782984433,0.440958805,0.394434524,0,0,0,0,0,0,0,0,0,0.466215038,0.069188539,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0,0,0,0,1.079181246,1.599227863,1.534787359,0.257678575,1.775902918,0,0.048819221,-0.236572006,2.384174139
KNOLL LAKE,2,NLA12_AZ-R01,2012,8,22,34.42742317,-111.0867324,10.24999132,24.13835303,2.404833717,1.079181246,0.410744026,1.350710848,0.041392686,0.041392686,1.384323765,1.225577209,0.333550416,0.371504194,1.918187671,1.799443936,1.305028742,1.056761965,1.02838213,0.981841719,0.963715894,0.859292389,0.493674526,0.417133927,0,0,0,0.000887033,0.104930033,0.081091668,0,0,0,0.406906157,0.107692529,0,0,0,0,0,0.000210825,0.011983818,0.00939047,0.018782248,0,0.050300156,0.881716889,0,0.04043167,0,0,0,1.67689107,1.519572971,1.611997671,0.039598077,1.594022288,0,0.038632878,0.553883027,#DIV/0!
LAKE OF THE WOODS,2,NLA12_AZ-R02,2012,8,21,34.16108989,-109.9796571,30.88480879,5.148899319,2.881384657,1.903089987,0,1.290487403,0.041392686,0.041392686,1.463163804,1.319633308,0.283140905,0.373317535,1.96510758,1.657374604,1.320250147,1.052212833,0.994697167,0.976236242,0.875175023,0.853705092,0.469046955,0.420055068,0,0,0,0.007142562,1.16598796,1.051427931,0,0,0,0.354261006,1.166537935,0,0,0,0,0,0.001474463,0.356159947,0.299449605,0.478178267,0,1.556974859,0.883776305,0,0.040261752,0.041030109,0.290039479,0.311563978,1.062419506,1.515012189,1.492139466,0.256765224,1.675358939,0.000308952,0.101568578,0.029963223,#DIV/0!
Nicasio Reservoir,2,NLA12_CA-101,2012,7,9,38.07832575,-122.7433592,93.24586995,335.3416647,2.689308859,1.419955748,0,0.085904888,0.041392686,0.041392686,1.442780057,1.305387104,0.837583469,0.690480957,0.219060333,1.824989872,1.291435457,1.181128699,0.807234555,0.759783402,0.896147714,0.875030939,0.574016423,0.418514311,0,0,0,0.059002712,0.14509421,0.113262435,0,0,0,0.289584842,0.188334521,0,0,0,0,0,0.001008324,0.010590796,0.008296025,0.016613928,0,0.04627983,0.883016265,0,0.009216066,0.232347235,0.446256513,0.544271586,2.627642282,1.438853287,1.476850052,0.380669886,1.395050659,0.000100795,0.057575045,0.688775655,1.176091259
Lake Henshaw,2,NLA12_CA-102,2012,8,28,33.23504244,-116.7444419,531.9451806,731.021414,3.14332713,1.396199347,0,0,0.65509039,0.046836457,1.602124101,1.463077952,-0.17279105,0.241692537,1.607682301,1.528191842,1.409845238,1.187622232,1.146239701,0.811416147,0.981739687,0.847221662,0.320703594,0.295128811,0.016863453,0.051837559,0.072654298,0.040946625,0.567179167,0.480236143,0.040823674,0.030493252,0.011072328,0.376267273,0.597468904,0.00527029,1.01737E-07,0.009092265,0.006728021,0.002401053,0.000728081,0.100119848,0.080105648,0.149086677,0.273206436,0.451422225,0.89354717,1.681902901,0.000815683,0.147064636,0.58125165,0.624889213,1.626005438,1.078210564,1.827344169,0.379308811,1.599645706,4.16688E-05,0.062743831,-0.026872146,2
French Meadows Reservoir,2,NLA12_CA-103,2012,8,13,39.11326334,-120.4389061,122.3786165,574.7253533,2.509202522,0.707570176,0,1.617828306,0.041392686,0.047664195,1.48052751,1.156247778,0.242549254,0.461970332,1.04493155,2.035447085,1.30708936,0.966106518,0.860204993,0.904368733,1.006803293,0.967711528,0.453041259,0.459410183,0,0,0,0,0,0,0,0,0,0.445264818,0.000293863,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0.003534751,0,0.011660797,0.011660797,2.886424429,1.110486794,1.737349045,0.590509488,1.80390064,0,0.075794131,0.978346548,0.079181246
June Lake,2,NLA12_CA-104,2012,9,11,37.78873902,-119.0738863,6.947960243,118.8169149,2.639486489,0.770852012,0,1.667195487,0.041392686,0.041392686,1.35889368,1.025698191,0.399646472,0.298457661,0.022565829,1.492119877,1.151267675,0.853207952,0.703660141,0.652255036,0.690949593,0.669359279,0.276021516,0.239418169,0,0,0,0.002430537,0.064692662,0.049472497,0,0,0,0.104099267,0.068750438,0,0,0,0,0,4.84338E-05,0.004766763,0.003730586,0.00750582,0,0.019773566,0.881452448,0,0,0,0.037671421,0.037671421,2.434823677,0.953033361,1.844847703,0.387811267,1.829847719,0,0.060677733,1.098194909,0.505149978
Lake Greenhaven,2,NLA12_CA-105,2012,7,11,38.50847142,-121.5353649,0.6399,21.36925395,2.741939078,2.838219222,0,0.106826872,0.041392686,0.046787718,1.587675633,1.420635678,0.289771481,0.303799606,0,1.483194897,1.38381538,1.232318331,0.807234555,0.759783402,1.098883822,1.046658613,0.610259855,0.312594318,0,0,0,0.784864745,2.242845747,2.119399592,0,0,0,0.479973124,2.255693015,0,0,0,0,0,0.027398356,0.967098118,0.872811285,1.148128488,0,3.388695088,0.926678749,0,0,0,0.327394864,0.327394864,2.472756449,1.505285674,1.419625361,0.463892989,1.531478917,0,0.043825377,0.213074825,1.113943352
Ramer Lake,2,NLA12_CA-106,2012,5,22,33.07900474,-115.512784,1.2375,62.78533719,3.583312152,2.772321707,0,0,0.041392686,0.134283381,1.595339959,1.526318922,-0.038410758,0.140009162,0,0.48334952,1.450480057,1.376074854,1.146239701,0.811416147,0.907109129,0.864165836,0.171572945,0.136023677,0,0,0,0.17138816,0.924930217,0.817436037,0,0,0,0.296952902,0.951700104,0,0,0,0,0,0.001607858,0.098448383,0.07873883,0.146725935,0,0.44235462,0.88399388,5.224828619,0,0.774185063,0.304960289,0.842836084,0.954242509,1.44357588,1.504334912,0.096910013,1.643452676,0.000937064,0.014328183,0.079181246,2.247973266
Lake Alpine,2,NLA12_CA-107,2012,9,10,38.47629345,-119.9996916,13.30726976,70.01844691,2.176091259,1.049218023,0,1.628248101,0.041392686,0.04328039,1.435523333,1.174645005,0.412235593,0.362322149,0.681241233,1.885771011,1.197418411,0.888039021,0.758527727,0.709338665,0.983277307,0.856340755,0.414049316,0.383828836,0,0,0,0.025543945,0.752492171,0.652945073,0,0,0,0.341968368,0.757472224,0,0,0,0,0,0.00034939,0.133526384,0.107623498,0.195519283,0,0.604491871,0.881942569,0,0.031457247,0,0.014438351,0.014438351,2.45836002,1.066728012,1.748110095,0.503811208,1.769378425,0,0.079337178,0.547774705,0.681241237
Kerckhoff Lake,2,NLA12_CA-108,2012,8,8,37.14922318,-119.5111573,3784.333003,69.77191048,2.195899652,0.763427994,0.088126116,1.456669402,0.08555814,0.045527875,1.46726426,1.196438401,0.273489518,0.381067852,0.888519668,1.722591736,1.298671588,0.934995825,0.703660141,0.652255036,0.812266601,0.779303424,0.33016733,0.319472479,0,0,0,0.020139684,0.046066193,0.035051566,0,0,0,0.200702045,0.064225741,0,0,0,0,0,0.000494107,0.004834729,0.003781722,0.007612914,0,0.02107714,0.882178309,0,0.002517408,0,0.087512251,0.087512251,2.436153417,0.993143808,1.816552133,0.362061602,1.813783937,0,0.068339694,0.814996308,1
Lake Combie,2,NLA12_CA-111,2012,7,19,39.013583,-121.0410833,352.3893763,146.5493939,1.814913181,0.913813852,0,0.140748268,0.041392686,0.062258075,1.525129868,1.331571641,0.294136287,0.541905037,0.556980559,2.012281044,1.372301994,1.165934886,0.843256028,0.861309546,1.031359587,1.031803698,0.50329357,0.435603149,0,0,0,0.041874347,0.617778427,0.526884025,0,0,0,0.392620427,0.628278709,0,0,0,0,0,0.000716207,0.111095193,0.089105052,0.16449639,0,0.499817027,0.882540176,0,0.012153194,0,0.037490259,0.037490259,3.127453643,1.431481736,1.528796489,0.33435933,1.754540187,0,0.069932526,0.322219295,0.525044807
Lake Mildred,2,NLA12_CA-112,2012,7,25,39.37366934,-121.2786137,129.9385341,21.60541441,2.225309282,0.929418926,0,0.017455109,0.041392686,0.086085343,1.554756165,1.355497651,0.011182358,0.500033913,0.126293792,2.005934434,1.391056462,1.195092094,0.860204993,0.904368733,0.955202504,1.009439038,0.458026271,0.41966215,0,0,0,0.018003936,0.283286432,0.228148093,0,0,0,0.456778133,0.292913885,0,0,0,0,0,0.000394592,0.035868998,0.028271871,0.055381336,0,0.153665513,0.882016197,0,0.003329331,0,0,0,2.867754198,1.516869624,1.464595329,0.275568858,1.723526537,0,0.08793096,0.414973348,0.643452676
Castle Lake,2,NLA12_CA-116,2012,6,12,41.22806098,-122.3816476,1.222649885,19.58614266,1.803457116,1.803457116,0,1.733068719,0.041392686,0.048603631,1.379355472,1.115409562,0.764693788,0.444124749,1.663936379,2.035929785,1.134256815,1.001958947,0.686272426,0.842065415,0.758600374,0.780273315,0.32698498,0.291063048,0,0,0,0,0,0,0,0,0,0.708412956,0.017507111,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0,0,0,0,2.995635195,1.204712107,1.746529764,0.294958365,1.86332286,0,0.035735066,1.146128036,0.380211242
